dealer_pct_change,average_player_pct_change,rounds_played,players,half_pay_on
0.092950,-0.154917,6000,6,0
0.027400,-0.068500,5000,4,-1
0.168550,-0.280917,6000,6,9
-0.008100,0.013500,3000,6,2
0.004250,-0.008500,4000,5,2
-0.008050,0.016100,6000,5,-1
0.051350,-0.128375,5000,4,3
0.129200,-0.258400,6000,5,8
0.026350,-0.263500,7000,1,8
0.165600,-0.236571,5000,7,8
0.053750,-0.268750,5000,2,5
0.013450,-0.022417,5000,6,-1
0.031700,-0.317000,8000,1,7
0.066450,-0.221500,7000,3,8
0.061450,-0.204833,6000,3,7
0.046050,-0.460500,7000,1,9
0.004850,-0.048500,7000,1,1
0.042900,-0.071500,6000,6,3
0.200250,-0.333750,7000,6,9
0.082550,-0.412750,10000,2,9
0.003100,-0.007750,7000,4,2
0.136100,-0.194429,6000,7,5
0.093300,-0.155500,5000,6,8
0.022200,-0.074000,6000,3,2
0.048100,-0.240500,8000,2,8
0.128550,-0.183643,4000,7,7
0.006300,-0.063000,6000,1,5
0.000150,-0.000750,8000,2,1
0.030600,-0.051000,4000,6,1
0.004400,-0.044000,7000,1,0
0.073500,-0.245000,6000,3,9
0.021950,-0.109750,6000,2,6
0.096400,-0.241000,5000,4,9
0.021550,-0.215500,7000,1,6
0.000800,-0.008000,8000,1,-1
0.003200,-0.032000,5000,1,3
0.015150,-0.075750,5000,2,2
0.040600,-0.135333,6000,3,5
0.032050,-0.106833,9000,3,1
-0.036450,0.182250,5000,2,-1
0.025450,-0.254500,8000,1,4
0.052200,-0.174000,6000,3,4
0.033800,-0.338000,9000,1,7
0.036700,-0.052429,6000,7,-1
-0.006750,0.013500,7000,5,-1
0.005350,-0.053500,8000,1,2
0.003150,-0.031500,7000,1,5
0.011350,-0.113500,8000,1,1
0.070900,-0.236333,8000,3,3
0.001100,-0.003667,5000,3,0
0.106250,-0.265625,7000,4,6
0.065400,-0.130800,5000,5,5
0.015550,-0.038875,6000,4,5
0.035950,-0.119833,4000,3,6
0.051050,-0.510500,8000,1,9
-0.003750,0.018750,6000,2,0
-0.000350,0.001750,5000,2,3
0.057800,-0.289000,9000,2,8
0.028950,-0.072375,6000,4,-1
0.050750,-0.253750,7000,2,7
0.082350,-0.137250,5000,6,6
0.009000,-0.022500,7000,4,0
0.009150,-0.013071,5000,7,1
0.078200,-0.195500,6000,4,7
0.108850,-0.272125,6000,4,8
0.076400,-0.191000,6000,4,4
0.114250,-0.228500,5000,5,7
0.049100,-0.163667,7000,3,4
0.070550,-0.117583,5000,6,7
0.109500,-0.156429,7000,7,5
0.046200,-0.231000,7000,2,4
0.064650,-0.107750,5000,6,5
0.048400,-0.080667,7000,6,3
0.053900,-0.089833,5000,6,4
0.066050,-0.220167,7000,3,7
0.129650,-0.185214,5000,7,6
0.006400,-0.064000,9000,1,-1
0.055700,-0.111400,5000,5,6
0.006350,-0.031750,6000,2,3
0.062450,-0.156125,6000,4,3
0.085050,-0.283500,8000,3,8
0.060700,-0.121400,6000,5,0
0.037400,-0.074800,5000,5,2
0.189600,-0.270857,5000,7,9
0.023100,-0.231000,8000,1,6
0.008050,-0.080500,6000,1,3
0.132000,-0.264000,5000,5,9
0.079650,-0.159300,6000,5,4
0.013750,-0.045833,6000,3,0
0.116650,-0.291625,6000,4,9
0.039350,-0.131167,7000,3,-1
0.060400,-0.120800,6000,5,1
0.176650,-0.353300,7000,5,8
0.095600,-0.136571,5000,7,0
0.061650,-0.123300,7000,5,3
0.146700,-0.209571,5000,7,7
0.135250,-0.193214,6000,7,4
0.012900,-0.129000,9000,1,1
0.103300,-0.172167,7000,6,0
0.047700,-0.159000,7000,3,5
0.135700,-0.339250,7000,4,8
0.129100,-0.322750,8000,4,6
-0.001200,0.003000,8000,4,2
0.195950,-0.279929,6000,7,8
0.002050,-0.010250,9000,2,1
0.008300,-0.016600,8000,5,-1
0.035500,-0.118333,10000,3,1
0.006400,-0.064000,8000,1,5
0.057200,-0.286000,6000,2,5
0.025950,-0.259500,9000,1,4
0.031200,-0.156000,7000,2,6
-0.053350,0.076214,5000,7,2
0.027900,-0.093000,7000,3,2
0.125550,-0.313875,7000,4,9
0.042800,-0.142667,5000,3,6
0.041850,-0.059786,7000,7,-1
0.063900,-0.319500,10000,2,8
0.092200,-0.230500,7000,4,7
0.059800,-0.119600,7000,5,0
-0.032000,0.160000,6000,2,-1
0.130700,-0.261400,6000,5,7
0.031400,-0.314000,8000,1,8
0.052250,-0.522500,9000,1,9
0.048700,-0.081167,6000,6,4
0.002550,-0.025500,8000,1,0
0.009950,-0.024875,8000,4,0
0.052950,-0.176500,8000,3,4
0.009350,-0.046750,7000,2,3
0.084850,-0.282833,7000,3,9
0.015350,-0.076750,6000,2,2
0.007500,-0.075000,10000,1,-1
0.082400,-0.206000,7000,4,4
0.030950,-0.309500,10000,1,4
0.038950,-0.389500,10000,1,7
0.043800,-0.109500,7000,4,1
0.117000,-0.195000,6000,6,8
0.020550,-0.205500,9000,1,6
0.136450,-0.194929,8000,7,5
0.051300,-0.171000,6000,3,6
0.099450,-0.331500,9000,3,8
0.004850,-0.048500,7000,1,3
-0.005400,0.027000,7000,2,0
0.070500,-0.100714,5000,7,3
0.175300,-0.250429,6000,7,7
0.144700,-0.289400,6000,5,9
0.049350,-0.164500,8000,3,5
0.245450,-0.409083,8000,6,9
-0.026600,0.044333,4000,6,2
0.055400,-0.277000,8000,2,4
0.060600,-0.303000,8000,2,7
0.059550,-0.099250,7000,6,4
0.094800,-0.158000,6000,6,7
0.078750,-0.262500,8000,3,7
0.086250,-0.287500,9000,3,3
0.143000,-0.357500,8000,4,9
0.011350,-0.113500,9000,1,2
0.009000,-0.090000,10000,1,1
0.073100,-0.146200,6000,5,6
0.023000,-0.230000,10000,1,6
0.065850,-0.109750,6000,6,5
0.039850,-0.132833,8000,3,-1
0.015400,-0.030800,9000,5,-1
0.049450,-0.070643,8000,7,-1
0.015450,-0.077250,8000,2,3
0.008900,-0.044500,10000,2,1
0.011000,-0.015714,6000,7,1
0.065450,-0.327250,7000,2,5
0.003400,-0.034000,8000,1,3
0.049650,-0.082750,8000,6,3
0.023300,-0.058250,7000,4,5
0.054500,-0.545000,10000,1,9
0.019150,-0.031917,6000,6,-1
-0.030550,0.152750,7000,2,-1
0.014150,-0.047167,7000,3,0
0.124500,-0.177857,6000,7,0
0.061500,-0.153750,7000,4,3
0.007450,-0.074500,9000,1,5
0.044700,-0.111750,7000,4,-1
0.106550,-0.266375,8000,4,7
0.037900,-0.126333,8000,3,2
0.001350,-0.003375,9000,4,2
0.153700,-0.307400,7000,5,7
0.155100,-0.387750,8000,4,8
0.062450,-0.208167,9000,3,5
0.086950,-0.289833,9000,3,7
0.031050,-0.062100,6000,5,2
0.155650,-0.311300,7000,5,9
0.078350,-0.156700,7000,5,1
0.028050,-0.140250,8000,2,6
0.225600,-0.322286,6000,7,9
0.007400,-0.074000,9000,1,0
0.112550,-0.187583,8000,6,0
0.103450,-0.344833,8000,3,9
0.109850,-0.219700,7000,5,4
0.035200,-0.352000,9000,1,8
0.070150,-0.100214,6000,7,3
0.226400,-0.323429,7000,7,8
0.085750,-0.171500,8000,5,3
0.043000,-0.430000,10000,1,8
0.071650,-0.179125,8000,4,4
0.127050,-0.317625,9000,4,6
0.090050,-0.150083,6000,6,6
0.054350,-0.181167,9000,3,-1
0.031050,-0.051750,5000,6,1
0.185900,-0.464750,9000,4,8
0.103000,-0.343333,10000,3,3
0.067900,-0.169750,8000,4,3
0.000800,-0.001143,7000,7,1
0.058750,-0.097917,8000,6,4
0.066350,-0.221167,9000,3,4
0.026950,-0.134750,7000,2,2
0.012850,-0.128500,10000,1,2
0.081150,-0.162300,6000,5,5
0.193800,-0.387600,8000,5,8
0.063200,-0.316000,9000,2,4
0.030800,-0.044000,9000,7,-1
0.093950,-0.187900,7000,5,6
0.026050,-0.052100,10000,5,-1
0.002350,-0.023500,9000,1,3
0.045300,-0.075500,9000,6,3
0.061300,-0.306500,9000,2,7
0.072900,-0.121500,7000,6,5
0.101750,-0.339167,10000,3,7
0.228350,-0.326214,8000,7,8
0.166550,-0.333100,8000,5,9
0.065650,-0.328250,10000,2,7
-0.000600,0.003000,8000,2,0
0.047850,-0.119625,8000,4,-1
0.069150,-0.345750,8000,2,5
0.028100,-0.140500,8000,2,2
0.137700,-0.229500,7000,6,8
0.125250,-0.313125,9000,4,7
0.119200,-0.198667,7000,6,7
0.192550,-0.275071,7000,7,7
0.004150,-0.020750,9000,2,3
0.044200,-0.088400,7000,5,2
0.151200,-0.216000,9000,7,5
0.118350,-0.394500,10000,3,8
-0.030600,0.153000,8000,2,-1
0.009050,-0.090500,10000,1,0
0.012800,-0.032000,10000,4,2
0.051200,-0.128000,8000,4,1
0.084750,-0.169500,8000,5,1
0.157300,-0.393250,9000,4,9
0.103650,-0.148071,7000,7,0
0.176450,-0.252071,6000,7,6
0.092500,-0.185000,9000,5,3
0.026950,-0.134750,9000,2,2
0.072850,-0.182125,9000,4,3
0.085200,-0.170400,8000,5,0
0.055550,-0.277750,10000,2,4
0.088750,-0.221875,9000,4,4
0.007050,-0.023500,8000,3,0
-0.042150,0.060214,6000,7,2
0.036400,-0.182000,9000,2,6
0.046250,-0.077083,9000,6,4
0.038300,-0.127667,9000,3,2
0.014350,-0.143500,10000,1,5
0.049350,-0.164500,10000,3,-1
0.013700,-0.034250,9000,4,0
0.113550,-0.378500,9000,3,9
0.258000,-0.430000,9000,6,9
